Bus ID,Route Title,Route Link,Travel Name,Coach,Start Time,Start Bus Stand,Duration,End Time,End Bus Stand,Date,Rating,Rate,Persons,Seats Left,Window
34123731,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),01:45,Tribune Chowk king,06h 45m,,,,3.0,2199.0,0,49,22 Window
13097346,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Hari Transport Company,Volvo A/C Semi Sleeper (2+2 ),02:05,Chandni Chowk,06h 25m,,,,2.0,1800.0,0,45,22 Window
34073013,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),02:29,Chandigarh Sohana Gurudwara,08h 01m,,,,2.7,3600.0,0,33,14 Window
34009589,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,Chandigarh Sohana Gurudwara,08h 01m,08:00,"18-Dec
Private Bus Stand",,2.7,809.0,0,39,17 Window
31130492,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),02:30,Chandni Chowk,07h 00m,,,,2.7,399.0,0,33,13 Window
34511077,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),01:30,Chandni Chowk,07h 00m,,,,2.7,1299.0,0,41,18 Window
26593184,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Travel hub,Volvo A/C Semi Sleeper (2+2),01:50,Chandni Chowk,05h 25m,,,,2.3,869.0,0,32,14 Window
27681804,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Travel hub,Volvo A/C Semi Sleeper (2+2),04:05,Chandni Chowk,08h 25m,,,,2.3,869.0,0,21,8 Window
33614897,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),02:10,Zirakpur,07h 20m,,,,2.1,1649.0,0,41,20 Window
33614985,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Heera Himachal Holidays,A/C Seater (2+2),00:45,Zirakpur,08h 15m,,,,2.1,1649.0,0,32,13 Window
24524315,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),02:29,Chandni Chowk,07h 01m,,,,2.1,1649.0,0,25,12 Window
25951119,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Heera Himachal Holidays,A/C Seater (2+2),01:15,Chandni Chowk,07h 45m,,,,2.1,1649.0,0,32,13 Window
34202742,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),23:58,chandigarh sec 43,07h 42m,07:40,"18-Dec
manali",,1.8,1699.0,0,53,1 Single
34081911,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Maheshwaram Travels,Volvo A/C Seater (2+2),23:00,Sec 43,09h 00m,08:00,"18-Dec
Manali",,1.4,791.0,0,1,1 Window
34606841,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Aadishakti Travels,Bharat Benz A/C Seater (2+2),05:00,Chandni Chowk,08h 00m,,,, ,4500.0,0,45,22 Window
34707121,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,FLY BUS INDIA,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:50,Chandigarh,07h 10m,,,, ,3999.0,0,41,18 Window
34156468,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Royal Safari India Travels,A/C Seater Push Back (2+2),11:00,ISBT Kashmiri Gate,07h 00m,,,,2.6,1175.0,0,35,0
34157537,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Royal Safari India Travels,A/C Seater Push Back (2+2),21:00,ISBT Kashmiri Gate,07h 00m,04:00,"18-Dec
BUS STABD NALAGARH",,2.6,1085.0,0,30,0
27913128,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,Sec. 43,07h 00m,,,,3.8,5362.0,139,47,16 Window
19300642,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,Sec 43,04h 55m,,,,4.7,568.0,111,30,14 Window
19300643,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,Sec 43,05h 20m,,,,4.8,734.0,43,30,14 Window
12078141,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,Tribune Chowk Sector 31B,05h 55m,,,,4.6,499.0,97,35,16 Window
31650829,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),01:00,sohana sahib gurudwara,06h 30m,,,,4.3,989.0,5,34,15 Window
13630794,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,Tribune Chowk Sector 31B,05h 53m,,,,3.6,499.0,48,26,12 Window
26384951,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:05,Sec 43,05h 35m,,,,4.7,720.0,109,27,12 Window
18304407,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),01:30,Sector 43 HP Petrol Pump Oppo...,05h 00m,,,,3.6,619.0,0,31,14 Window
18304390,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),01:30,Sector 43 HP Petrol Pump Oppo...,05h 30m,,,,3.3,619.0,10,31,14 Window
14910210,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,Zirakpur (Near KFC),06h 00m,,,,5.0,630.0,19,35,15 Window
14910067,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,Zirakpur (Near KFC),05h 45m,,,,5.0,630.0,26,35,15 Window
25908650,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,Zirakpur (Near KFC),06h 15m,,,,4.8,630.0,10,27,11 Window
26166700,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,Sohana Gurdwara Sahib,05h 59m,,,,3.7,1020.0,4,29,11 Window
26166711,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,Sohana Gurdwara Sahib,05h 55m,,,,4.6,1020.0,0,29,11 Window
30248524,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:20,Sector 43 HP Petrol Pump Oppo...,05h 40m,,,,4.8,709.0,8,32,15 Window
12268340,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,Tribune Chowk Sector 31B,05h 20m,,,,4.8,599.0,26,42,0
25908651,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,Zirakpur (Near KFC),06h 00m,,,,5.0,630.0,18,27,11 Window
13630795,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,Tribune Chowk Sector 31B,06h 05m,,,,4.7,599.0,13,42,0
25484644,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),02:15,SOHANA SAHAB GURUDWARA,05h 55m,,,,3.8,760.0,16,30,9 Window
19231817,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,Sec 43,05h 35m,,,,4.8,568.0,48,39,17 Window
30248523,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:20,Sector 43 HP Petrol Pump Oppo...,05h 30m,,,,3.6,709.0,0,32,15 Window
19231818,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,Sec 43,06h 00m,,,,4.7,734.0,23,39,17 Window
20115819,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:30,Tribune Chowk Sector 31B,05h 50m,,,,4.5,499.0,0,44,0
20115775,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:30,Tribune Chowk Sector 31B,05h 55m,,,,4.5,499.0,0,44,0
14759933,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,Tribune Chowk Sector 31B,06h 05m,05:25,"18-Dec
Dharamshala Bharat Petrol Pump",,4.1,899.0,19,45,0
14759879,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,Tribune Chowk Sector 31B,06h 10m,05:30,"18-Dec
Near Bus Stand",,4.7,899.0,22,45,0
12091877,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,Tribune Chowk Sector 31B,05h 40m,05:30,"18-Dec
Bharat Petrol Pump",,4.5,1199.0,146,45,22 Window
14759774,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,Tribune Chowk Sector 31B,06h 04m,05:59,"18-Dec
Dharamshala Bharat Petrol Pump",,4.6,999.0,149,37,0
14759786,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,Tribune Chowk Sector 31B,06h 05m,06:00,"18-Dec
Bharat Petrol Pump",,4.7,999.0,289,36,0
16321706,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,Sohana Gurudwara chandigarh,07h 07m,07:05,"18-Dec
Dharamshala",,4.0,799.0,9,26,12 Window
16321703,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,Sohana Gurudwara chandigarh,07h 27m,07:25,"18-Dec
McLeod Ganj Bus Stop",,3.5,799.0,0,26,12 Window
17630686,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,Sohana Gurudwara chandigarh,06h 41m,06:40,"18-Dec
Mann FIllin Station",,3.1,999.0,12,20,9 Window
17630672,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,Sohana Gurudwara chandigarh,07h 16m,07:15,"18-Dec
McLeod Ganj Bus Stop",,4.2,999.0,17,20,9 Window
